articlekey,prod_label1,prod_label2,articlekey
1000004914,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000004914
1000010882,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000010882
1000007062,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000007062
1000005081,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000005081
1000004565,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000004565
1000014108,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000014108
1000004946,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000004946
1000005825,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000005825
1000010885,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000010885
1000010886,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000010886
1000002711,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000002711
1000011321,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000011321
1000020568,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000020568
1000010887,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000010887
1000007122,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000007122
1000004974,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000004974
1000010889,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000010889
1000002731,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000002731
1000004915,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000004915
1000006907,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000006907
1000020528,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000020528
1000020605,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000020605
1000010892,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000010892
1000005775,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000005775
1000005808,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000005808
1000011535,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000011535
1000004945,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000004945
1000003715,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000003715
1000004419,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000004419
1000004022,PORK Fresh,PORK Fresh-กระดูก-กระดูกสันหลัง,1000004022
1000006896,PORK Fresh,PORK Fresh-กระดูก-กระดูกอก,1000006896
1000005084,PORK Fresh,PORK Fresh-กระดูก-กระดูกอก,1000005084
1000004930,PORK Fresh,PORK Fresh-กระดูก-กระดูกอก,1000004930
1000007021,PORK Fresh,PORK Fresh-กระดูก-กระดูกอก,1000007021
1000005258,PORK Fresh,PORK Fresh-กระดูก-กระดูกอก,1000005258
1000002506,PORK Fresh,PORK Fresh-กระดูก-กระดูกอก,1000002506
1000006905,PORK Fresh,PORK Fresh-กระดูก-กระดูกอก,1000006905
1000010904,PORK Fresh,PORK Fresh-กระดูก-กระดูกอก,1000010904
1000005085,PORK Fresh,PORK Fresh-กระดูก-กระดูกอก,1000005085
1000007060,PORK Fresh,PORK Fresh-กระดูก-กระดูกอก,1000007060
1000006943,PORK Fresh,PORK Fresh-กระดูก-กระดูกอก,1000006943
1000007227,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000007227
1000005086,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000005086
1000010906,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000010906
1000006901,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000006901
1000043993,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000043993
1000005088,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000005088
1000002758,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000002758
1000004554,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000004554
1000002677,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000002677
1000004962,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000004962
1000005798,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000005798
1000005089,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000005089
1000010908,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000010908
1000010909,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000010909
1000005090,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000005090
1000005087,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000005087
1000010910,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000010910
1000005777,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000005777
1000002597,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000002597
1000040714,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000040714
1000004951,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000004951
1000006906,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000006906
1000004907,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000004907
1000007117,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000007117
1000004948,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000004948
1000046593,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000046593
1000010907,PORK Fresh,PORK Fresh-กระดูก-กระดูกอ่อน-S,1000010907
1000010900,PORK Fresh,PORK Fresh-กระดูก-อื่นๆ,1000010900
1000010901,PORK Fresh,PORK Fresh-กระดูก-อื่นๆ,1000010901
1000010749,PORK Fresh,PORK Fresh-ขา-กระดูกข้อเข่า,1000010749
1000010750,PORK Fresh,PORK Fresh-ขา-กระดูกข้อเข่า,1000010750
1000005762,PORK Fresh,PORK Fresh-ขา-กระดูกข้อเข่า,1000005762
1000007219,PORK Fresh,PORK Fresh-ขา-กระดูกข้อเข่า,1000007219
1000010825,PORK Fresh,PORK Fresh-ขา-กระดูกข้อเข่า,1000010825
1000002775,PORK Fresh,PORK Fresh-ขา-กระดูกข้อเข่า,1000002775
1000010827,PORK Fresh,PORK Fresh-ขา-กระดูกข้อเข่า,1000010827
1000010828,PORK Fresh,PORK Fresh-ขา-กระดูกข้อเข่า,1000010828
1000004909,PORK Fresh,PORK Fresh-ขา-กระดูกข้อเข่า,1000004909
1000004685,PORK Fresh,PORK Fresh-ขา-กระดูกข้อเข่า,1000004685
1000002700,PORK Fresh,PORK Fresh-ขา-กระดูกข้อเข่า,1000002700
1000010830,PORK Fresh,PORK Fresh-ขา-กระดูกข้อเข่า,1000010830
1000002500,PORK Fresh,PORK Fresh-ขา-กระดูกข้อเข่า,1000002500
1000002495,PORK Fresh,PORK Fresh-ขา-กระดูกข้อเข่า,1000002495
1000007096,PORK Fresh,PORK Fresh-ขา-กระดูกข้อเข่า,1000007096
1000044513,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000044513
1000044490,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000044490
1000043523,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000043523
1000014022,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000014022
1000014031,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000014031
1000005188,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000005188
1000005194,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000005194
1000005193,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000005193
1000010954,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000010954
1000041985,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000041985
1000002633,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000002633
1000007069,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000007069
1000002551,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000002551
1000005185,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000005185
1000044642,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000044642
1000014137,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000014137
1000010975,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000010975
1000002542,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000002542
1000009813,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000009813
1000004936,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000004936
1000002541,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000002541
1000002543,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000002543
1000044403,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000044403
1000002552,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000002552
1000010983,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000010983
1000047052,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000047052
1000002686,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000002686
1000010984,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000010984
1000014138,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000014138
1000005195,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000005195
1000007094,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000007094
1000003737,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000003737
1000010986,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000010986
1000005186,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000005186
1000006989,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000006989
1000007084,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000007084
1000010989,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000010989
1000010990,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000010990
1000006950,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000006950
1000006949,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000006949
1000006889,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000006889
1000010995,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000010995
1000014142,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000014142
1000020530,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000020530
1000007234,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000007234
1000040080,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000040080
1000007015,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000007015
1000005199,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000005199
1000003029,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000003029
1000005191,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000005191
1000011017,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000011017
1000004541,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000004541
1000050157,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000050157
1000002635,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000002635
1000013688,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000013688
1000013689,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000013689
1000007046,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000007046
1000011053,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000011053
1000014155,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000014155
1000011055,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000011055
1000006912,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000006912
1000015211,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000015211
1000002685,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000002685
1000011067,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000011067
1000011068,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000011068
1000011069,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000011069
1000011075,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000011075
1000011182,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000011182
1000002732,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000002732
1000007000,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000007000
1000011185,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000011185
1000011187,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000011187
1000014301,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000014301
1000014321,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000014321
1000003525,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000003525
1000003727,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000003727
1000014353,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000014353
1000045046,PORK Fresh,PORK Fresh-ขา-ขาหน้า,1000045046
1000002643,PORK Fresh,PORK Fresh-ขา-ขาหลัง,1000002643
1000006960,PORK Fresh,PORK Fresh-ขา-ขาหลัง,1000006960
1000010953,PORK Fresh,PORK Fresh-ขา-ขาหลัง,1000010953
1000002527,PORK Fresh,PORK Fresh-ขา-ขาหลัง,1000002527
1000003738,PORK Fresh,PORK Fresh-ขา-ขาหลัง,1000003738
1000005200,PORK Fresh,PORK Fresh-ขา-ขาหลัง,1000005200
1000002553,PORK Fresh,PORK Fresh-ขา-ขาหลัง,1000002553
